1	"pre-train a discriminative text encoder for dense retrieval via contrastive span prediction | x ma, j guo, r zhang, y fan, x cheng - arxiv preprint arxiv:2204.10641, 2022"	Pre-train a Discriminative Text Encoder for Dense Retrieval via Contrastive Span Prediction	4/30/22 3:01	"X Ma, J Guo, R Zhang, Y Fan, X Cheng - arXiv preprint arXiv:2204.10641, 2022"	"Dense retrieval has shown promising results in many information retrieval (IR) related tasks, whose foundation is high-quality text representation learning for effective search. Some recent studies have shown that autoencoder-based language models are able to boost the dense retrieval performance using a weak decoder. However, we argue that 1) it is not discriminative to decode all the input texts and, 2) even a weak decoder has the bypass effect on the encoder. Therefore, in this work Cites: Latent retrieval for weakly supervised open domain question"
1	"science checker: extractive-boolean question answering for scientific fact checking | l rakotoson, c letaillieur, s massip, f laleye - arxiv preprint arxiv:2204.12263, 2022"	Science Checker: Extractive-Boolean Question Answering For Scientific Fact Checking	4/30/22 3:01	"L Rakotoson, C Letaillieur, S Massip, F Laleye - arXiv preprint arXiv:2204.12263, 2022"	"With the explosive growth of scientific publications, making the synthesis of scientific knowledge and fact checking becomes an increasingly complex task. In this paper, we propose a multi-task approach for verifying the scientific questions based on a joint reasoning from facts and evidence in research articles. We propose an intelligent combination of (1) an automatic information summarization and (2) a Boolean Question Answering which allows to generate an answer to a scientific Cites: Unsupervised question answering by cloze translation"
1	"addressing leakage in self-supervised contextualized code retrieval | j villmow, v campos, a ulges, u schwanecke - arxiv preprint arxiv:2204.11594, 2022"	Addressing Leakage in Self-Supervised Contextualized Code Retrieval	4/30/22 3:01	"J Villmow, V Campos, A Ulges, U Schwanecke - arXiv preprint arXiv:2204.11594, 2022"	"We address contextualized code retrieval, the search for code snippets helpful to fill gaps in a partial input program. Our approach facilitates a large-scale self- supervised contrastive training by splitting source code randomly into contexts and targets. To combat leakage between the two, we suggest a novel approach based on mutual identifier masking, dedentation, and the selection of syntax-aligned targets. Our second contribution is a new dataset for direct evaluation of contextualized code Cites: Latent retrieval for weakly supervised open domain question"
1	"bridging the generalization gap in text-to-sql parsing with schema expansion | c zhao, y su, a pauls, ea platanios"	Bridging the Generalization Gap in Text-to-SQL Parsing with Schema Expansion	4/30/22 3:01	"C Zhao, Y Su, A Pauls, EA Platanios"	"Text-to-SQL parsers map natural language questions to programs that are executable over tables to generate answers, and are typically evaluated on large- scale datasets like SPIDER (Yu et al., 2018). We argue that existing benchmarks fail to capture a certain out-of-domain generalization problem that is of significant practical importance: matching domain specific phrases to composite operations over columns. To study this problem, we propose a synthetic dataset and a re Cites: Meta-Learning for Domain Generalization in Semantic Parsing"
1	"a new method for computational cultural cartography: from neural word embeddings to transformers and bayesian mixture models | jvp mclevey, t crick, p browne, d durant - canadian review of sociology/revue , 2022"	A new method for computational cultural cartography: From neural word embeddings to transformers and Bayesian mixture models	4/30/22 3:01	"JVP McLevey, T Crick, P Browne, D Durant - Canadian Review of Sociology/Revue , 2022"	"Recently, computational social scientists have proposed exciting new methods for mapping meaning space and analysing the structure and evolution of complex cultural constructs from large text datasets. These emerging approaches to  cultural cartography are based on a foundation of neural network word embeddings that represent the meaning of words, in relation to one another, as vectors in a shared highdimensional latent space. These new methods have the potential to Cites: BERT: Pre-training of Deep Bidirectional Transformers for"
1	"autoregressive search engines: generating substrings as document identifiers | m bevilacqua, g ottaviano, p lewis, w yih, s riedel - arxiv preprint arxiv , 2022"	Autoregressive Search Engines: Generating Substrings as Document Identifiers	4/30/22 3:01	"M Bevilacqua, G Ottaviano, P Lewis, W Yih, S Riedel - arXiv preprint arXiv , 2022"	"Knowledge-intensive language tasks require NLP systems to both provide the correct answer and retrieve supporting evidence for it in a given corpus. Autoregressive language models are emerging as the de-facto standard for generating answers, with newer and more powerful systems emerging at an astonishing pace. In this paper we argue that all this (and future) progress can be directly applied to the retrieval problem with minimal intervention to the models Cites: Efficient passage retrieval with hashing for open-domain question"
1	"trace: a fast transformer-based general-purpose lossless compressor | y mao, y cui, tw kuo, cj xue - proceedings of the acm web conference 2022, 2022"	TRACE: A Fast Transformer-based General-Purpose Lossless Compressor	4/30/22 3:01	"Y Mao, Y Cui, TW Kuo, CJ Xue - Proceedings of the ACM Web Conference 2022, 2022"	"Deep-learning-based compressor has received interests recently due to much improved compression ratio. However, modern approaches suffer from long execution time. To ease this problem, this paper targets on cutting down the execution time of deep-learning-based compressors. Building history-dependencies sequentially (eg, recurrent neural networks) is responsible for long inference latency. Instead, we introduce transformer into deep learning compressors to build history Cites: BERT: Pre-training of deep bidirectional transformers for language"
1	"contrastive language-action pre-training for temporal localization | m xu, e gundogdu, m lapin, b ghanem, m donoser - arxiv preprint arxiv , 2022"	Contrastive Language-Action Pre-training for Temporal Localization	4/30/22 3:01	"M Xu, E Gundogdu, M Lapin, B Ghanem, M Donoser - arXiv preprint arXiv , 2022"	"Long-form video understanding requires designing approaches that are able to temporally localize activities or language. End-to-end training for such tasks is limited by the compute device memory constraints and lack of temporal annotations at large- scale. These limitations can be addressed by pre-training on large datasets of temporally trimmed videos supervised by class annotations. Once the video encoder is pre-trained, it is common practice to freeze it during fine-tuning. Therefore, the Cites: BERT: pre-training of deep bidirectional transformers for language"
1	"genre-controllable story generation via supervised contrastive learning | ju cho, ms jeong, jy bak, yg cheong - proceedings of the acm web conference , 2022"	Genre-Controllable Story Generation via Supervised Contrastive Learning	4/30/22 3:01	"JU Cho, MS Jeong, JY Bak, YG Cheong - Proceedings of the ACM Web Conference , 2022"	"While controllable text generation has received attention due to the recent advances in large-scale pre-trained language models, there is a lack of research that focuses on story-specific controllability. To address this, we present Story Control via Supervised Contrastive learning model (SCSC), to create a story conditioned on genre. For this, we design a supervised contrastive objective combined with log- likelihood objective, to capture the intrinsic differences among the stories in different Cites: Learning discriminative projections for text similarity measures"
1	"conversational question answering on heterogeneous sources | p christmann, rs roy, g weikum - arxiv preprint arxiv:2204.11677, 2022"	Conversational Question Answering on Heterogeneous Sources	4/30/22 3:01	"P Christmann, RS Roy, G Weikum - arXiv preprint arXiv:2204.11677, 2022"	"Conversational question answering (ConvQA) tackles sequential information needs where contexts in follow-up questions are left implicit. Current ConvQA systems operate over homogeneous sources of information: either a knowledge base (KB), or a text corpus, or a collection of tables. This paper addresses the novel issue of jointly tapping into all of these together, this way boosting answer coverage and confidence. We present CONVINSE, an end-to-end pipeline for ConvQA over Cites: Multimodalqa: Complex question answering over text, tables and"
1	"evaluating extrapolation performance of dense retrieval | j zhan, x xie, j mao, y liu, m zhang, s ma - arxiv preprint arxiv:2204.11447, 2022"	Evaluating Extrapolation Performance of Dense Retrieval	4/30/22 3:01	"J Zhan, X Xie, J Mao, Y Liu, M Zhang, S Ma - arXiv preprint arXiv:2204.11447, 2022"	"A retrieval model should not only interpolate the training data but also extrapolate well to the queries that are rather different from the training data. While dense retrieval (DR) models have been demonstrated to achieve better retrieval performance than the traditional term-based retrieval models, we still know little about whether they can extrapolate. To shed light on the research question, we investigate how DR models perform in both the interpolation and extrapolation Cites: Towards Unsupervised Dense Information Retrieval with"
1	"retrieval-augmented diffusion models | a blattmann, r rombach, k oktay, b ommer - arxiv preprint arxiv:2204.11824, 2022"	Retrieval-Augmented Diffusion Models	4/30/22 3:01	"A Blattmann, R Rombach, K Oktay, B Ommer - arXiv preprint arXiv:2204.11824, 2022"	"Generative image synthesis with diffusion models has recently achieved excellent visual quality in several tasks such as text-based or class-conditional image synthesis. Much of this success is due to a dramatic increase in the computational capacity invested in training these models. This work presents an alternative approach: inspired by its successful application in natural language processing, we propose to complement the diffusion model with a retrieval-based approach and to Cites: Retrieval augmented language model pre-training"
1	"multimodal pipeline for collection of misinformation data from telegram | j sosa, s sharoff"	Multimodal Pipeline for Collection of Misinformation Data from Telegram	4/30/22 3:01	"J Sosa, S Sharoff"	"The paper presents the outcomes of AI-COVID19, our project aimed at better understanding of misinformation flow about COVID-19 across social media platforms. The specific focus of the study reported in this paper is on collecting data from Telegram groups which are active in promotion of COVID-related misinformation. Our corpus collected so far contains around 28 million words, from almost one million messages. Given that a substantial portion of misinformation flow in social media is Cites: Findings of the Association for Computational Linguistics: EMNLP"
1	"sparse and dense approaches for the full-rank retrieval of responses for dialogues | g penha, c hauff - arxiv preprint arxiv:2204.10558, 2022"	Sparse and Dense Approaches for the Full-rank Retrieval of Responses for Dialogues	4/30/22 3:01	"G Penha, C Hauff - arXiv preprint arXiv:2204.10558, 2022"	"Ranking responses for a given dialogue context is a popular benchmark in which the setup is to re-rank the ground-truth response over a limited set of $ n $ responses, where $ n $ is typically 10. The predominance of this setup in conversation response ranking has lead to a great deal of attention to building neural re-rankers, while the first-stage retrieval step has been overlooked. Since the correct answer is always available in the candidate list of $ n $ responses, this artificial evaluation setup Cites: Domain-matched pre-training tasks for dense retrieval"
1	"clustergnn: cluster-based coarse-to-fine graph neural network for efficient feature matching | y shi, jx cai, y shavit, tj mu, w feng, k zhang - arxiv preprint arxiv:2204.11700, 2022"	ClusterGNN: Cluster-based Coarse-to-Fine Graph Neural Network for Efficient Feature Matching	4/30/22 3:01	"Y Shi, JX Cai, Y Shavit, TJ Mu, W Feng, K Zhang - arXiv preprint arXiv:2204.11700, 2022"	"Graph Neural Networks (GNNs) with attention have been successfully applied for learning visual feature matching. However, current methods learn with complete graphs, resulting in a quadratic complexity in the number of features. Motivated by a prior observation that self-and cross-attention matrices converge to a sparse representation, we propose ClusterGNN, an attentional GNN architecture which operates on clusters for learning the feature matching task. Using a progressive Cites: Blockwise Self-Attention for Long Document Understanding"
0	"covert: a corpus of fact-checked biomedical covid-19 tweets | i mohr, a whrl, r klinger - arxiv preprint arxiv:2204.12164, 2022"	CoVERT: A Corpus of Fact-checked Biomedical COVID-19 Tweets	4/30/22 3:01	"I Mohr, A Whrl, R Klinger - arXiv preprint arXiv:2204.12164, 2022"	"Over the course of the COVID-19 pandemic, large volumes of biomedical information concerning this new disease have been published on social media. Some of this information can pose a real danger to people s health, particularly when false information is shared, for instance recommendations on how to treat diseases without professional medical advice. Therefore, automatic fact-checking resources and systems developed specifically for the medical domain are crucial. While Cites: LongChecker: Improving scientific claim verification by modeling"
1	"which discriminator for cooperative text generation? | a chaffin, t scialom, s lamprier, j staiano - arxiv preprint arxiv , 2022"	Which Discriminator for Cooperative Text Generation?	4/30/22 3:01	"A Chaffin, T Scialom, S Lamprier, J Staiano - arXiv preprint arXiv , 2022"	"Language models generate texts by successively predicting probability distributions for next tokens given past ones. A growing field of interest tries to leverage external information in the decoding process so that the generated texts have desired properties, such as being more natural, non toxic, faithful, or having a specific writing style. A solution is to use a classifier at each generation step, resulting in a cooperative environment where the classifier guides the decoding of the language Cites: Realtoxicityprompts: Evaluating neural toxic degeneration in"
0	"fedkc: federated knowledge composition for multilingual natural language understanding | h wang, h zhao, y wang, t yu, j gu, j gao -  of the acm web conference 2022, 2022"	FedKC: Federated Knowledge Composition for Multilingual Natural Language Understanding	4/30/22 3:01	"H Wang, H Zhao, Y Wang, T Yu, J Gu, J Gao -  of the ACM Web Conference 2022, 2022"	"Multilingual natural language understanding, which aims to comprehend multilingual documents, is an important task. Existing efforts have been focusing on the analysis of centrally stored text data, but in real practice, multilingual data is usually distributed. Federated learning is a promising paradigm to solve this problem, which trains local models with decentralized data on local clients and aggregates local models on the central server to achieve a good global model. However, existing Cites: Effective LSTMs for target-dependent sentiment classification"
0	"knowledge-enhanced interactive matching network for multi-turn response selection in medical dialogue systems | y zhu, s feng, d wang, y zhang, d han - international conference on database , 2022"	Knowledge-Enhanced Interactive Matching Network for Multi-turn Response Selection in Medical Dialogue Systems	4/30/22 3:01	"Y Zhu, S Feng, D Wang, Y Zhang, D Han - International Conference on Database , 2022"	"Recently, the response selection for retrieval-based dialogue systems has gained enormous attention from both academic and industrial communities. Although the previous methods achieve promising results for intelligent customer service systems and open-domain chatbots, the response selection in medical dialogues suffers from lower performance because of the strong dependency on the domain knowledge. In this paper, we construct two specialized medical knowledge bases and propose a Cites: A knowledge-grounded neural conversation model"
0	"monant medical misinformation dataset: mapping articles to fact-checked claims | i srba, b pecher, m tomlein, r moro, e stefancova - arxiv preprint arxiv , 2022"	Monant Medical Misinformation Dataset: Mapping Articles to Fact-Checked Claims	4/30/22 3:01	"I Srba, B Pecher, M Tomlein, R Moro, E Stefancova - arXiv preprint arXiv , 2022"	"False information has a significant negative influence on individuals as well as on the whole society. Especially in the current COVID-19 era, we witness an unprecedented growth of medical misinformation. To help tackle this problem with machine learning approaches, we are publishing a feature-rich dataset of approx. 317k medical news articles/blogs and 3.5 k fact-checked claims. It also contains 573 manually and more than 51k automatically labelled mappings between claims and Cites: Reasoning over semantic-level graph for fact checking"
1	"divide-and-conquer: post-user interaction network for fake news detection on social media | e min, y rong, y bian, t xu, p zhao, j huang - proceedings of the acm , 2022"	Divide-and-Conquer: Post-User Interaction Network for Fake News Detection on Social Media	4/30/22 3:01	"E Min, Y Rong, Y Bian, T Xu, P Zhao, J Huang - Proceedings of the ACM , 2022"	"Fake News detection has attracted much attention in recent years. Social context based detection methods attempt to model the spreading patterns of fake news by utilizing the collective wisdom from users on social media. This task is challenging for three reasons:(1) There are multiple types of entities and relations in social context, requiring methods to effectively model the heterogeneity.(2) The emergence of news in novel topics in social media causes distribution shifts, which can significantly Cites: Wilds: A benchmark of in-the-wild distribution shifts"
1	"neural predicting higher-order patterns in temporal networks | y liu, j ma, p li - proceedings of the acm web conference 2022, 2022"	Neural Predicting Higher-order Patterns in Temporal Networks	4/30/22 3:01	"Y Liu, J Ma, P Li - Proceedings of the ACM Web Conference 2022, 2022"	"Dynamic systems that consist of a set of interacting elements can be abstracted as temporal networks. Recently, higher-order patterns that involve multiple interacting nodes have been found crucial to indicate domain-specific laws of different temporal networks. This posts us the challenge of designing more sophisticated hypergraph models for these higher-order patterns and the associated new learning algorithms. Here, we propose the first model, named HIT, for full-spectrum higher-order pattern Cites: Group recommendation: Semantics and efficiency"
1	"personal research knowledge graphs | p chakraborty, s dutta, dk sanyal - arxiv preprint arxiv:2204.11428, 2022"	Personal Research Knowledge Graphs	4/30/22 3:01	"P Chakraborty, S Dutta, DK Sanyal - arXiv preprint arXiv:2204.11428, 2022"	"Maintaining research-related information in an organized manner can be challenging for a researcher. In this paper, we envision personal research knowledge graphs (PRKGs) as a means to represent structured information about the research activities of a researcher. PRKGs can be used to power intelligent personal assistants, and personalize various applications. We explore what entities and relations could be potentially included in a PRKG, how to extract them from Cites: CitationIE: Leveraging the Citation Graph for Scientific Information"
0	"participatory translations of oshiwambo: towards culture preservation with language technology | wo nekoto, j kreutzer, j rajab, m ochieng, j abbott"	PARTICIPATORY TRANSLATIONS OF OSHIWAMBO: TOWARDS CULTURE PRESERVATION WITH LANGUAGE TECHNOLOGY	4/30/22 3:01	"WO Nekoto, J Kreutzer, J Rajab, M Ochieng, J Abbott"	"In this paper, we describe a participatory, collaborative, and cost-effective process for creating translations in Oshiwambo, the most widely African language spoken in Namibia. We aim to (1) build a resource for language technology development,(2) bridge generational gaps in cultural and language knowledge, and at the same time (3) provide socio-economic opportunities through language preservation. The created data spans diverse topics of cultural importance, and comprises over 5,000 Cites: AfroMT: Pretraining Strategies and Reproducible Benchmarks for"
2	"natural language to code translation with execution | f shi, d fried, m ghazvininejad, l zettlemoyer - arxiv preprint arxiv , 2022"	Natural Language to Code Translation with Execution	4/30/22 3:01	"F Shi, D Fried, M Ghazvininejad, L Zettlemoyer - arXiv preprint arXiv , 2022"	"Generative models of code, pretrained on large corpora of programs, have shown great success in translating natural language to code (Chen et al., 2021; Austin et al., 2021; Li et al., 2022, inter alia). While these models do not explicitly incorporate program semantics (ie, execution results) during training, they are able to generate correct solutions for many problems. However, choosing a single correct program from among a generated set for each problem remains challenging. In this work, we Cites: Noisy channel language model prompting for few-shot text"
2	"flow-adapter architecture for unsupervised machine translation | y liu, h jabbar, h schtze - arxiv preprint arxiv:2204.12225, 2022"	Flow-Adapter Architecture for Unsupervised Machine Translation	4/30/22 3:01	"Y Liu, H Jabbar, H Schtze - arXiv preprint arXiv:2204.12225, 2022"	"In this work, we propose a flow-adapter architecture for unsupervised NMT. It leverages normalizing flows to explicitly model the distributions of sentence-level latent representations, which are subsequently used in conjunction with the attention mechanism for the translation task. The primary novelties of our model are:(a) capturing language-specific sentence representations separately for each language using normalizing flows and (b) using a simple transformation of these latent Cites: Latent-variable non-autoregressive neural machine translation"
1	"mcse: multimodal contrastive learning of sentence embeddings | m zhang, m mosbach, di adelani, ma hedderich - arxiv preprint arxiv , 2022"	MCSE: Multimodal Contrastive Learning of Sentence Embeddings	4/30/22 3:01	"M Zhang, M Mosbach, DI Adelani, MA Hedderich - arXiv preprint arXiv , 2022"	"Learning semantically meaningful sentence embeddings is an open problem in natural language processing. In this work, we propose a sentence embedding learning approach that exploits both visual and textual information via a multimodal contrastive objective. Through experiments on a variety of semantic textual similarity tasks, we demonstrate that our approach consistently improves the performance across various datasets and pre-trained encoders. In particular, combining a small Cites: Experience grounds language"
0	"libris2s: a german-english speech-to-speech translation corpus | p jeuris, j niehues - arxiv preprint arxiv:2204.10593, 2022"	LibriS2S: A German-English Speech-to-Speech Translation Corpus	4/30/22 3:01	"P Jeuris, J Niehues - arXiv preprint arXiv:2204.10593, 2022"	"Recently, we have seen an increasing interest in the area of speech-to-text translation. This has led to astonishing improvements in this area. In contrast, the activities in the area of speech-to-speech translation is still limited, although it is essential to overcome the language barrier. We believe that one of the limiting factors is the availability of appropriate training data. We address this issue by creating LibriS2S, to our knowledge the first publicly available speech-to-speech Cites: Word Alignment by Fine-tuning Embeddings on Parallel Corpora"
1	"revise and resubmit: an intertextual model of text-based collaboration in peer review | i kuznetsov, j buchmann, m eichler, i gurevych - arxiv preprint arxiv:2204.10805, 2022"	Revise and Resubmit: An Intertextual Model of Text-based Collaboration in Peer Review	4/30/22 3:01	"I Kuznetsov, J Buchmann, M Eichler, I Gurevych - arXiv preprint arXiv:2204.10805, 2022"	"Peer review is a key component of the publishing process in most fields of science. The increasing submission rates put a strain on reviewing quality and efficiency, motivating the development of applications to support the reviewing and editorial work. While existing NLP studies focus on the analysis of individual texts, editorial assistance often requires modeling interactions between pairs of texts--yet general frameworks and datasets to support this scenario are missing. Relationships Cites: Fact or fiction: Verifying scientific claims"
0	"generalized quantifiers as a source of error in multilingual nlu benchmarks | r cui, d hershcovich, a sgaard - arxiv preprint arxiv:2204.10615, 2022"	Generalized Quantifiers as a Source of Error in Multilingual NLU Benchmarks	4/30/22 3:01	"R Cui, D Hershcovich, A Sgaard - arXiv preprint arXiv:2204.10615, 2022"	"Logical approaches to representing language have developed and evaluated computational models of quantifier words since the 19th century, but today s NLU models still struggle to capture their semantics. We rely on Generalized Quantifier Theory for language-independent representations of the semantics of quantifier words, to quantify their contribution to the errors of NLU models. We find that quantifiers are pervasive in NLU benchmarks, and their occurrence at test time is Cites: Dynabench: Rethinking benchmarking in NLP"
1	"open-domain dialogue generation grounded with dynamic multi-form knowledge fusion | f xu, s zhou, y ma, x wang, w zhang, z li - international conference on database , 2022"	Open-Domain Dialogue Generation Grounded with Dynamic Multi-form Knowledge Fusion	4/30/22 3:01	"F Xu, S Zhou, Y Ma, X Wang, W Zhang, Z Li - International Conference on Database , 2022"	"Open-domain multi-turn conversations normally face the challenges of how to enrich and expand the content of the conversation. Recently, many approaches based on external knowledge are proposed to generate rich semantic and information conversation. Two types of knowledge have been studied for knowledge-aware open- domain dialogue generation: structured triples from knowledge graphs and unstructured texts from documents. To take both advantages of abundant Cites: Differentiable Reasoning over a Virtual Knowledge Base"
0	"litmind dictionary: an open-source online dictionary | c kong, x fang, l yang, y chen, e yang - arxiv preprint arxiv:2204.11087, 2022"	LitMind Dictionary: An Open-Source Online Dictionary	4/30/22 3:01	"C Kong, X Fang, L Yang, Y Chen, E Yang - arXiv preprint arXiv:2204.11087, 2022"	"Dictionaries can help language learners to learn vocabulary by providing definitions of words. Since traditional dictionaries present word senses as discrete items in predefined inventories, they fall short of flexibility, which is required in providing specific meanings of words in particular contexts. In this paper, we introduce the"
0	"litmind dictionary (https://dictionary  . litmind. ink), an open-source online generative | dictionary that takes a word and context containing the word as input and"	"LitMind Dictionary (https://dictionary  . litmind. ink), an open-source online generative"	4/30/22 3:01	dictionary that takes a word and context containing the word as input and	Cites: Learning to describe unknown phrases with local and global contexts
1	"evidence-aware fake news detection with graph neural networks | w xu, j wu, q liu, s wu, l wang - proceedings of the acm web conference 2022, 2022"	Evidence-aware Fake News Detection with Graph Neural Networks	4/30/22 3:01	"W Xu, J Wu, Q Liu, S Wu, L Wang - Proceedings of the ACM Web Conference 2022, 2022"	"The prevalence and perniciousness of fake news has been a critical issue on the Internet, which stimulates the development of automatic fake news detection in turn. In this paper, we focus on the evidence-based fake news detection, where several evidences are utilized to probe the veracity of news (ie, a claim). Most previous methods first employ sequential models to embed the semantic information and then capture the claim-evidence interaction based on different attention mechanisms Cites: Reasoning over semantic-level graph for fact checking"
1	": a faithful contrastive framework for response generation in tableqa systems | s fang, j chen, x shen, y chen, y xiao - international conference on database , 2022"	: A Faithful Contrastive Framework for Response Generation in TableQA Systems	4/30/22 3:01	"S Fang, J Chen, X Shen, Y Chen, Y Xiao - International Conference on Database , 2022"	"In a practical TableQA system, response generation is a critical module to generate a natural language description of the SQL and the execution result. Due to the complex syntax of SQL and matching issues with table content, this task is prone to produce factual errors. In this paper, we propose FalCon, a Fa ithfu l Con trastive generation framework to improve the factual correctness of generated responses. FalCon forces the generation model to identify examples with factual errors in the latent space Cites: Rat-sql: Relation-aware schema encoding and linking for text-to"
0	"secure automatic question paper generation with the subjective answer evaluation system | r ragasudha, m saravanan - 2022 international conference on smart technologies , 2022"	Secure Automatic Question Paper Generation with the Subjective Answer Evaluation System	4/30/22 3:01	"R Ragasudha, M Saravanan - 2022 International Conference on Smart Technologies , 2022"	"In this current world, people moves towards automation process to reduce the time and easy to work, so that a need for automation in education system is very essential now days. Education is a vital role for career development and also for personal development. At present, preparing a question paper based on the syllabus and evaluating the answer sheet is hectic for the teachers. Manually preparing the question paper and evaluating the answer consume more time and manpower. This Cites: Question generation for question answering"
0	"a sentiment index of the housing market in china: text mining of narratives on social media | e zhu, j wu, h liu, k li - the journal of real estate finance and economics, 2022"	A Sentiment Index of the Housing Market in China: Text Mining of Narratives on Social Media	4/30/22 3:01	"E Zhu, J Wu, H Liu, K Li - The Journal of Real Estate Finance and Economics, 2022"	"Many efforts have been made to investigate the sentiment in financial and commercial real estate markets, but only a few studies focus on residential markets because of the lack of appropriate sentiment measuring approaches. In this study, we utilize social media narratives to build sentiment indexes for the housing market in China, where house-price-related narratives are abundantly documented on social media. With the help of the latest text analysis technologies from the deep Cites: Document modeling with gated recurrent neural network for"
2	"ar-bert: aspect-relation enhanced aspect-level sentiment classification with multi-modal explanations | sm islam, s bhattacharya - proceedings of the acm web conference 2022, 2022"	AR-BERT: Aspect-relation enhanced Aspect-level Sentiment Classification with Multi-modal Explanations	4/30/22 3:01	"SM Islam, S Bhattacharya - Proceedings of the ACM Web Conference 2022, 2022"	"Aspect level sentiment classification (ALSC) is a difficult problem with state-of-the-art models showing less than 80% macro-F1 score on benchmark datasets. Existing models do not incorporate information on aspect-aspect relations in knowledge graphs (KGs), eg DBpedia. Two main challenges stem from inaccurate disambiguation of aspects to KG entities, and the inability to learn aspect representations from the large KGs in joint training with ALSC models. We propose Cites: Aspect level sentiment classification with deep memory network"
0	"fpga-based ai smart nics for scalable distributed ai training systems | r ma, e georganas, a heinecke, a boutros - arxiv preprint arxiv , 2022"	FPGA-based AI Smart NICs for Scalable Distributed AI Training Systems	4/30/22 3:01	"R Ma, E Georganas, A Heinecke, A Boutros - arXiv preprint arXiv , 2022"	"Rapid advances in artificial intelligence (AI) technology have led to significant accuracy improvements in a myriad of application domains at the cost of larger and more compute-intensive models. Training such models on massive amounts of data typically requires scaling to many compute nodes and relies heavily on collective communication algorithms, such as all-reduce, to exchange the weight gradients between different nodes. The overhead of these collective communication operations Cites: Palm: Scaling language modeling with pathways"
1	the paradox of anthroponormative restriction: artistic artificial intelligence and literary writing | h bajohr	The Paradox of Anthroponormative Restriction: Artistic Artificial Intelligence and Literary Writing	4/30/22 3:01	H Bajohr	"Artificial intelligence, in the shape of stochastic machine learning models, has seen an increased use in artistic production in recent years. However, it makes an immense difference if such an  artistic Artificial Intelligence is conceived of as an autonomous agent or only as a tool in the context of a human-machine assemblage. In this paper, I introduce the distinction between a strong and a weak artistic AI, and suggest that each invites a specific aesthetic: The former is inherently Cites: Palm: Scaling language modeling with pathways"
0	"multimodal adaptive distillation for leveraging unimodal encoders for vision-language tasks | z wang, n codella, yc chen, l zhou, x dai, b xiao - arxiv preprint arxiv , 2022"	Multimodal Adaptive Distillation for Leveraging Unimodal Encoders for Vision-Language Tasks	4/30/22 3:01	"Z Wang, N Codella, YC Chen, L Zhou, X Dai, B Xiao - arXiv preprint arXiv , 2022"	"Cross-modal encoders for vision-language (VL) tasks are often pretrained with carefully curated vision-language datasets. While these datasets reach an order of 10 million samples, the labor cost is prohibitive to scale further. Conversely, unimodal encoders are pretrained with simpler annotations that are less cost- prohibitive, achieving scales of hundreds of millions to billions. As a result, unimodal encoders have achieved state-of-art (SOTA) on many downstream tasks. However Cites: Merlot: Multimodal neural script knowledge models"
0	"knowledge learning with crowdsourcing: a brief review and systematic perspective | j zhang - ieee/caa journal of automatica sinica, 2022"	Knowledge Learning With Crowdsourcing: A Brief Review and Systematic Perspective	4/30/22 3:01	"J Zhang - IEEE/CAA Journal of Automatica Sinica, 2022"	"Big data have the characteristics of enormous volume, high velocity, diversity, value- sparsity, and uncertainty, which lead the knowledge learning from them full of challenges. With the emergence of crowdsourcing, versatile information can be obtained on-demand so that the wisdom of crowds is easily involved to facilitate the knowledge learning process. During the past thirteen years, researchers in the AI community made great efforts to remove the obstacles in the field of learning from Cites: Spectral methods meet EM: A provably optimal algorithm for"
1	"revisiting graph based social recommendation: a distillation enhanced social graph network | y tao, y li, s zhang, z hou, z wu - proceedings of the acm web conference 2022, 2022"	Revisiting Graph based Social Recommendation: A Distillation Enhanced Social Graph Network	4/30/22 3:01	"Y Tao, Y Li, S Zhang, Z Hou, Z Wu - Proceedings of the ACM Web Conference 2022, 2022"	"Social recommendation, which leverages social connections to construct Recommender Systems (RS), plays an important role in alleviating information overload. Recently, Graph Neural Networks (GNNs) have received increasing attention due to their great capacity for graph data. Since data in RS is essentially in the structure of graphs, GNN-based RS is flourishing. However, existing works lack in- depth thinking of social recommendations. These methods contain implicit Cites: Recommender systems with social regularization"
1	"efficient and effective similarity search over bipartite graphs | r yang - proceedings of the acm web conference 2022, 2022"	Efficient and Effective Similarity Search over Bipartite Graphs	4/30/22 3:01	"R Yang - Proceedings of the ACM Web Conference 2022, 2022"	"Similarity search over a bipartite graph aims to retrieve from the graph the nodes that are similar to each other, which finds applications in various fields such as online advertising, recommender systems etc. Existing similarity measures either (i) overlook the unique properties of bipartite graphs, or (ii) fail to capture high-order information between nodes accurately, leading to suboptimal result quality. Recently, Hidden Personalized PageRank (HPP) is applied to this problem and found to be Cites: Query suggestion using hitting time"
1	"gsl4rec: session-based recommendations with collective graph structure learning and next interaction prediction | c wei, b bai, k bai, f wang - proceedings of the acm web conference 2022, 2022"	GSL4Rec: Session-based Recommendations with Collective Graph Structure Learning and Next Interaction Prediction	4/30/22 3:01	"C Wei, B Bai, K Bai, F Wang - Proceedings of the ACM Web Conference 2022, 2022"	"Users  social connections have recently shown significant benefits to session-based recommendations, and graph neural networks have demonstrated great success in learning the pattern of information flow among users. However, the current paradigm presumes a given social network, which is not necessarily consistent with the fast- evolving shared interests and is expensive to collect. We propose a novel idea to learn the graph structure among users and make recommendations collectively in a Cites: Recommender systems with social regularization"
